country,sheng,shi,qu,lat,lng
中国,河南省,许昌市,魏都区,22.415455296546437,107.35732203836824
中国,河南省,许昌市,建安区,22.415455296546437,107.35732203836824
中国,河南省,许昌市,鄢陵县,22.415455296546437,107.35732203836824
中国,河南省,许昌市,襄城县,22.415455296546437,107.35732203836824
中国,河南省,许昌市,禹州市,22.415455296546437,107.35732203836824
中国,河南省,许昌市,长葛市,22.415455296546437,107.35732203836824
中国,河南省,漯河市,源汇区,22.415455296546437,107.35732203836824
中国,河南省,漯河市,郾城区,22.415455296546437,107.35732203836824
中国,河南省,漯河市,召陵区,22.415455296546437,107.35732203836824
中国,河南省,漯河市,舞阳县,22.415455296546437,107.35732203836824
中国,河南省,漯河市,临颍县,22.415455296546437,107.35732203836824
中国,河南省,三门峡市,湖滨区,22.415455296546437,107.35732203836824
中国,河南省,三门峡市,渑池县,22.415455296546437,107.35732203836824
中国,河南省,三门峡市,陕州区,22.415455296546437,107.35732203836824
中国,河南省,三门峡市,卢氏县,22.415455296546437,107.35732203836824
中国,河南省,三门峡市,义马市,22.415455296546437,107.35732203836824
中国,河南省,三门峡市,灵宝市,22.415455296546437,107.35732203836824
中国,河南省,南阳市,宛城区,22.415455296546437,107.35732203836824
中国,河南省,南阳市,卧龙区,22.415455296546437,107.35732203836824
中国,河南省,南阳市,南召县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,方城县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,西峡县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,镇平县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,内乡县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,淅川县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,社旗县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,唐河县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,新野县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,桐柏县,22.415455296546437,107.35732203836824
中国,河南省,南阳市,邓州市,22.415455296546437,107.35732203836824
中国,河南省,商丘市,梁园区,22.415455296546437,107.35732203836824
中国,河南省,商丘市,睢阳区,22.415455296546437,107.35732203836824
中国,河南省,商丘市,民权县,22.415455296546437,107.35732203836824
中国,河南省,商丘市,睢县,22.415455296546437,107.35732203836824
中国,河南省,商丘市,宁陵县,22.415455296546437,107.35732203836824
中国,河南省,商丘市,柘城县,22.415455296546437,107.35732203836824
中国,河南省,商丘市,虞城县,22.415455296546437,107.35732203836824
中国,河南省,商丘市,夏邑县,22.415455296546437,107.35732203836824
中国,河南省,商丘市,永城市,22.415455296546437,107.35732203836824
中国,河南省,信阳市,浉河区,22.415455296546437,107.35732203836824
中国,河南省,信阳市,平桥区,22.415455296546437,107.35732203836824
中国,河南省,信阳市,罗山县,22.415455296546437,107.35732203836824
中国,河南省,信阳市,光山县,22.415455296546437,107.35732203836824
中国,河南省,信阳市,新县,22.415455296546437,107.35732203836824
中国,河南省,信阳市,商城县,22.415455296546437,107.35732203836824
中国,河南省,信阳市,固始县,22.415455296546437,107.35732203836824
中国,河南省,信阳市,潢川县,22.415455296546437,107.35732203836824
中国,河南省,信阳市,淮滨县,22.415455296546437,107.35732203836824
中国,河南省,信阳市,息县,22.415455296546437,107.35732203836824
中国,河南省,周口市,川汇区,22.415455296546437,107.35732203836824
中国,河南省,周口市,扶沟县,22.415455296546437,107.35732203836824
中国,河南省,周口市,西华县,22.415455296546437,107.35732203836824
中国,河南省,周口市,商水县,22.415455296546437,107.35732203836824
中国,河南省,周口市,沈丘县,22.415455296546437,107.35732203836824
中国,河南省,周口市,郸城县,22.415455296546437,107.35732203836824
中国,河南省,周口市,淮阳县,22.415455296546437,107.35732203836824
中国,河南省,周口市,太康县,22.415455296546437,107.35732203836824
中国,河南省,周口市,鹿邑县,22.415455296546437,107.35732203836824
中国,河南省,周口市,项城市,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,驿城区,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,西平县,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,上蔡县,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,平舆县,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,正阳县,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,确山县,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,泌阳县,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,汝南县,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,遂平县,22.415455296546437,107.35732203836824
中国,河南省,驻马店市,新蔡县,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,江岸区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,江汉区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,硚口区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,汉阳区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,武昌区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,洪山区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,东西湖区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,汉南区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,蔡甸区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,江夏区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,黄陂区,22.415455296546437,107.35732203836824
中国,湖北省,武汉市,新洲区,22.415455296546437,107.35732203836824
中国,湖北省,黄石市,黄石港区,22.415455296546437,107.35732203836824
中国,湖北省,黄石市,西塞山区,22.415455296546437,107.35732203836824
中国,湖北省,黄石市,下陆区,22.415455296546437,107.35732203836824
中国,湖北省,黄石市,铁山区,22.415455296546437,107.35732203836824
中国,湖北省,黄石市,阳新县,22.415455296546437,107.35732203836824
中国,湖北省,黄石市,大冶市,22.415455296546437,107.35732203836824
中国,湖北省,十堰市,茅箭区,22.415455296546437,107.35732203836824
中国,湖北省,十堰市,张湾区,22.415455296546437,107.35732203836824
中国,湖北省,十堰市,郧阳区,22.415455296546437,107.35732203836824
中国,湖北省,十堰市,郧西县,22.415455296546437,107.35732203836824
中国,湖北省,十堰市,竹山县,22.415455296546437,107.35732203836824
中国,湖北省,十堰市,竹溪县,22.415455296546437,107.35732203836824
中国,湖北省,十堰市,房县,22.415455296546437,107.35732203836824
中国,湖北省,十堰市,丹江口市,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,西陵区,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,伍家岗区,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,点军区,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,猇亭区,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,夷陵区,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,远安县,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,兴山县,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,秭归县,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,长阳土家族自治县,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,五峰土家族自治县,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,宜都市,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,当阳市,22.415455296546437,107.35732203836824
中国,湖北省,宜昌市,枝江市,22.415455296546437,107.35732203836824
中国,湖北省,襄阳市,襄城区,22.415455296546437,107.35732203836824
中国,湖北省,襄阳市,樊城区,22.415455296546437,107.35732203836824
中国,湖北省,襄阳市,襄州区,22.415455296546437,107.35732203836824
中国,湖北省,襄阳市,南漳县,22.415455296546437,107.35732203836824
中国,湖北省,襄阳市,谷城县,22.415455296546437,107.35732203836824
中国,湖北省,襄阳市,保康县,22.415455296546437,107.35732203836824
中国,湖北省,襄阳市,老河口市,22.415455296546437,107.35732203836824
中国,湖北省,襄阳市,枣阳市,22.415455296546437,107.35732203836824
中国,湖北省,襄阳市,宜城市,22.415455296546437,107.35732203836824
中国,湖北省,鄂州市,梁子湖区,22.415455296546437,107.35732203836824
中国,湖北省,鄂州市,华容区,22.415455296546437,107.35732203836824
中国,湖北省,鄂州市,鄂城区,22.415455296546437,107.35732203836824
中国,湖北省,荆门市,东宝区,22.415455296546437,107.35732203836824
中国,湖北省,荆门市,掇刀区,22.415455296546437,107.35732203836824
中国,湖北省,荆门市,京山县,22.415455296546437,107.35732203836824
中国,湖北省,荆门市,沙洋县,22.415455296546437,107.35732203836824
中国,湖北省,荆门市,钟祥市,22.415455296546437,107.35732203836824
中国,湖北省,孝感市,孝南区,22.415455296546437,107.35732203836824
中国,湖北省,孝感市,孝昌县,22.415455296546437,107.35732203836824
中国,湖北省,孝感市,大悟县,22.415455296546437,107.35732203836824
中国,湖北省,孝感市,云梦县,22.415455296546437,107.35732203836824
中国,湖北省,孝感市,应城市,22.415455296546437,107.35732203836824
中国,湖北省,孝感市,安陆市,22.415455296546437,107.35732203836824
中国,湖北省,孝感市,汉川市,22.415455296546437,107.35732203836824
中国,湖北省,荆州市,沙市区,22.415455296546437,107.35732203836824
中国,湖北省,荆州市,荆州区,22.415455296546437,107.35732203836824
中国,湖北省,荆州市,公安县,22.415455296546437,107.35732203836824
中国,湖北省,荆州市,监利县,22.415455296546437,107.35732203836824
中国,湖北省,荆州市,江陵县,22.415455296546437,107.35732203836824
中国,湖北省,荆州市,石首市,22.415455296546437,107.35732203836824
中国,湖北省,荆州市,洪湖市,22.415455296546437,107.35732203836824
中国,湖北省,荆州市,松滋市,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,黄州区,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,团风县,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,红安县,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,罗田县,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,英山县,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,浠水县,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,蕲春县,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,黄梅县,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,麻城市,22.415455296546437,107.35732203836824
中国,湖北省,黄冈市,武穴市,22.415455296546437,107.35732203836824
中国,湖北省,咸宁市,咸安区,22.415455296546437,107.35732203836824
中国,湖北省,咸宁市,嘉鱼县,22.415455296546437,107.35732203836824
中国,湖北省,咸宁市,通城县,22.415455296546437,107.35732203836824
中国,湖北省,咸宁市,崇阳县,22.415455296546437,107.35732203836824
中国,湖北省,咸宁市,通山县,22.415455296546437,107.35732203836824
中国,湖北省,咸宁市,赤壁市,22.415455296546437,107.35732203836824
中国,湖北省,随州市,曾都区,22.415455296546437,107.35732203836824
中国,湖北省,随州市,随县,22.415455296546437,107.35732203836824
中国,湖北省,随州市,广水市,22.415455296546437,107.35732203836824
中国,湖北省,恩施土家族苗族自治州,恩施市,22.415455296546437,107.35732203836824
中国,湖北省,恩施土家族苗族自治州,利川市,22.415455296546437,107.35732203836824
中国,湖北省,恩施土家族苗族自治州,建始县,22.415455296546437,107.35732203836824
中国,湖北省,恩施土家族苗族自治州,巴东县,22.415455296546437,107.35732203836824
中国,湖北省,恩施土家族苗族自治州,宣恩县,22.415455296546437,107.35732203836824
中国,湖北省,恩施土家族苗族自治州,咸丰县,22.415455296546437,107.35732203836824
中国,湖北省,恩施土家族苗族自治州,来凤县,22.415455296546437,107.35732203836824
中国,湖北省,恩施土家族苗族自治州,鹤峰县,22.415455296546437,107.35732203836824
中国,湖北省,省直辖行政单位,仙桃市,22.415455296546437,107.35732203836824
中国,湖北省,省直辖行政单位,潜江市,22.415455296546437,107.35732203836824
中国,湖北省,省直辖行政单位,天门市,22.415455296546437,107.35732203836824
中国,湖北省,省直辖行政单位,神农架林区,22.415455296546437,107.35732203836824
中国,湖南省,长沙市,芙蓉区,22.415455296546437,107.35732203836824
中国,湖南省,长沙市,天心区,22.415455296546437,107.35732203836824
中国,湖南省,长沙市,岳麓区,22.415455296546437,107.35732203836824
中国,湖南省,长沙市,开福区,22.415455296546437,107.35732203836824
中国,湖南省,长沙市,雨花区,22.415455296546437,107.35732203836824
中国,湖南省,长沙市,长沙县,22.415455296546437,107.35732203836824
中国,湖南省,长沙市,望城区,22.415455296546437,107.35732203836824
中国,湖南省,长沙市,宁乡市,22.415455296546437,107.35732203836824
中国,湖南省,长沙市,浏阳市,22.415455296546437,107.35732203836824
中国,湖南省,株洲市,荷塘区,22.415455296546437,107.35732203836824
中国,湖南省,株洲市,芦淞区,22.415455296546437,107.35732203836824
中国,湖南省,株洲市,石峰区,22.415455296546437,107.35732203836824
中国,湖南省,株洲市,天元区,22.415455296546437,107.35732203836824
中国,湖南省,株洲市,株洲县,22.415455296546437,107.35732203836824
中国,湖南省,株洲市,攸县,22.415455296546437,107.35732203836824
中国,湖南省,株洲市,茶陵县,22.415455296546437,107.35732203836824
中国,湖南省,株洲市,炎陵县,22.415455296546437,107.35732203836824
中国,湖南省,株洲市,醴陵市,22.415455296546437,107.35732203836824
中国,湖南省,湘潭市,雨湖区,22.415455296546437,107.35732203836824
中国,湖南省,湘潭市,岳塘区,22.415455296546437,107.35732203836824
中国,湖南省,湘潭市,湘潭县,22.415455296546437,107.35732203836824
中国,湖南省,湘潭市,湘乡市,22.415455296546437,107.35732203836824
中国,湖南省,湘潭市,韶山市,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,珠晖区,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,雁峰区,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,石鼓区,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,蒸湘区,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,南岳区,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,衡阳县,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,衡南县,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,衡山县,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,衡东县,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,祁东县,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,耒阳市,22.415455296546437,107.35732203836824
中国,湖南省,衡阳市,常宁市,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,双清区,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,大祥区,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,北塔区,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,邵东县,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,新邵县,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,邵阳县,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,隆回县,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,洞口县,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,绥宁县,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,新宁县,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,城步苗族自治县,22.415455296546437,107.35732203836824
中国,湖南省,邵阳市,武冈市,22.415455296546437,107.35732203836824
中国,湖南省,岳阳市,岳阳楼区,22.415455296546437,107.35732203836824
中国,湖南省,岳阳市,云溪区,22.415455296546437,107.35732203836824
中国,湖南省,岳阳市,君山区,22.415455296546437,107.35732203836824
中国,湖南省,岳阳市,岳阳县,22.415455296546437,107.35732203836824
中国,湖南省,岳阳市,华容县,22.415455296546437,107.35732203836824
中国,湖南省,岳阳市,湘阴县,22.415455296546437,107.35732203836824
中国,湖南省,岳阳市,平江县,22.415455296546437,107.35732203836824
中国,湖南省,岳阳市,汨罗市,22.415455296546437,107.35732203836824
中国,湖南省,岳阳市,临湘市,22.415455296546437,107.35732203836824
中国,湖南省,常德市,武陵区,22.415455296546437,107.35732203836824
中国,湖南省,常德市,鼎城区,22.415455296546437,107.35732203836824
中国,湖南省,常德市,安乡县,22.415455296546437,107.35732203836824
中国,湖南省,常德市,汉寿县,22.415455296546437,107.35732203836824
中国,湖南省,常德市,澧县,22.415455296546437,107.35732203836824
中国,湖南省,常德市,临澧县,22.415455296546437,107.35732203836824
中国,湖南省,常德市,桃源县,22.415455296546437,107.35732203836824
中国,湖南省,常德市,石门县,22.415455296546437,107.35732203836824
中国,湖南省,常德市,津市市,22.415455296546437,107.35732203836824
中国,湖南省,张家界市,武陵源区,22.415455296546437,107.35732203836824
中国,湖南省,张家界市,慈利县,22.415455296546437,107.35732203836824
中国,湖南省,张家界市,桑植县,22.415455296546437,107.35732203836824
中国,湖南省,益阳市,资阳区,22.415455296546437,107.35732203836824
中国,湖南省,益阳市,赫山区,22.415455296546437,107.35732203836824
中国,湖南省,益阳市,南县,22.415455296546437,107.35732203836824
中国,湖南省,益阳市,桃江县,22.415455296546437,107.35732203836824
中国,湖南省,益阳市,安化县,22.415455296546437,107.35732203836824
中国,湖南省,益阳市,沅江市,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,北湖区,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,苏仙区,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,桂阳县,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,宜章县,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,永兴县,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,嘉禾县,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,临武县,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,汝城县,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,桂东县,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,安仁县,22.415455296546437,107.35732203836824
中国,湖南省,郴州市,资兴市,22.415455296546437,107.35732203836824
中国,湖南省,永州市,零陵区,22.415455296546437,107.35732203836824
中国,湖南省,永州市,冷水滩区,22.415455296546437,107.35732203836824
中国,湖南省,永州市,祁阳县,22.415455296546437,107.35732203836824
中国,湖南省,永州市,东安县,22.415455296546437,107.35732203836824
中国,湖南省,永州市,双牌县,22.415455296546437,107.35732203836824
中国,湖南省,永州市,道县,22.415455296546437,107.35732203836824
中国,湖南省,永州市,江永县,22.415455296546437,107.35732203836824
中国,湖南省,永州市,宁远县,22.415455296546437,107.35732203836824
中国,湖南省,永州市,蓝山县,22.415455296546437,107.35732203836824
中国,湖南省,永州市,新田县,22.415455296546437,107.35732203836824
中国,湖南省,永州市,江华瑶族自治县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,鹤城区,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,中方县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,沅陵县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,辰溪县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,溆浦县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,会同县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,麻阳苗族自治县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,新晃侗族自治县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,芷江侗族自治县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,靖州苗族侗族自治县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,通道侗族自治县,22.415455296546437,107.35732203836824
中国,湖南省,怀化市,洪江市,22.415455296546437,107.35732203836824
中国,湖南省,娄底市,娄星区,22.415455296546437,107.35732203836824
中国,湖南省,娄底市,双峰县,22.415455296546437,107.35732203836824
中国,湖南省,娄底市,新化县,22.415455296546437,107.35732203836824
中国,湖南省,娄底市,冷水江市,22.415455296546437,107.35732203836824
中国,湖南省,娄底市,涟源市,22.415455296546437,107.35732203836824
中国,湖南省,湘西土家族苗族自治州,吉首市,22.415455296546437,107.35732203836824
中国,湖南省,湘西土家族苗族自治州,泸溪县,22.415455296546437,107.35732203836824
中国,湖南省,湘西土家族苗族自治州,凤凰县,22.415455296546437,107.35732203836824
中国,湖南省,湘西土家族苗族自治州,花垣县,22.415455296546437,107.35732203836824
中国,湖南省,湘西土家族苗族自治州,保靖县,22.415455296546437,107.35732203836824
中国,湖南省,湘西土家族苗族自治州,古丈县,22.415455296546437,107.35732203836824
中国,湖南省,湘西土家族苗族自治州,永顺县,22.415455296546437,107.35732203836824
中国,湖南省,湘西土家族苗族自治州,龙山县,22.415455296546437,107.35732203836824
中国,广东省,广州市,荔湾区,22.415455296546437,107.35732203836824
中国,广东省,广州市,越秀区,22.415455296546437,107.35732203836824
中国,广东省,广州市,海珠区,22.415455296546437,107.35732203836824
中国,广东省,广州市,天河区,22.415455296546437,107.35732203836824
中国,广东省,广州市,白云区,22.415455296546437,107.35732203836824
中国,广东省,广州市,黄埔区,22.415455296546437,107.35732203836824
中国,广东省,广州市,番禺区,22.415455296546437,107.35732203836824
中国,广东省,广州市,南沙区,22.415455296546437,107.35732203836824
中国,广东省,广州市,花都区,22.415455296546437,107.35732203836824
中国,广东省,广州市,萝岗区,22.415455296546437,107.35732203836824
中国,广东省,广州市,增城区,22.415455296546437,107.35732203836824
中国,广东省,广州市,从化区,22.415455296546437,107.35732203836824
中国,广东省,韶关市,武江区,22.415455296546437,107.35732203836824
中国,广东省,韶关市,浈江区,22.415455296546437,107.35732203836824
中国,广东省,韶关市,曲江区,22.415455296546437,107.35732203836824
中国,广东省,韶关市,始兴县,22.415455296546437,107.35732203836824
中国,广东省,韶关市,仁化县,22.415455296546437,107.35732203836824
中国,广东省,韶关市,翁源县,22.415455296546437,107.35732203836824
中国,广东省,韶关市,乳源瑶族自治县,22.415455296546437,107.35732203836824
中国,广东省,韶关市,新丰县,22.415455296546437,107.35732203836824
中国,广东省,韶关市,乐昌市,22.415455296546437,107.35732203836824
中国,广东省,韶关市,南雄市,22.415455296546437,107.35732203836824
中国,广东省,深圳市,罗湖区,22.415455296546437,107.35732203836824
中国,广东省,深圳市,福田区,22.415455296546437,107.35732203836824
中国,广东省,深圳市,宝安区,22.415455296546437,107.35732203836824
中国,广东省,深圳市,龙岗区,22.415455296546437,107.35732203836824
中国,广东省,深圳市,盐田区,22.415455296546437,107.35732203836824
中国,广东省,珠海市,香洲区,22.415455296546437,107.35732203836824
中国,广东省,珠海市,斗门区,22.415455296546437,107.35732203836824
中国,广东省,珠海市,金湾区,22.415455296546437,107.35732203836824
中国,广东省,汕头市,龙湖区,22.415455296546437,107.35732203836824
中国,广东省,汕头市,金平区,22.415455296546437,107.35732203836824
中国,广东省,汕头市,濠江区,22.415455296546437,107.35732203836824
中国,广东省,汕头市,潮阳区,22.415455296546437,107.35732203836824
中国,广东省,汕头市,潮南区,22.415455296546437,107.35732203836824
中国,广东省,汕头市,澄海区,22.415455296546437,107.35732203836824
中国,广东省,汕头市,南澳县,22.415455296546437,107.35732203836824
中国,广东省,佛山市,禅城区,22.415455296546437,107.35732203836824
中国,广东省,佛山市,南海区,22.415455296546437,107.35732203836824
中国,广东省,佛山市,顺德区,22.415455296546437,107.35732203836824
中国,广东省,佛山市,三水区,22.415455296546437,107.35732203836824
中国,广东省,佛山市,高明区,22.415455296546437,107.35732203836824
中国,广东省,江门市,蓬江区,22.415455296546437,107.35732203836824
中国,广东省,江门市,江海区,22.415455296546437,107.35732203836824
中国,广东省,江门市,新会区,22.415455296546437,107.35732203836824
中国,广东省,江门市,台山市,22.415455296546437,107.35732203836824
中国,广东省,江门市,开平市,22.415455296546437,107.35732203836824
中国,广东省,江门市,鹤山市,22.415455296546437,107.35732203836824
中国,广东省,江门市,恩平市,22.415455296546437,107.35732203836824
中国,广东省,湛江市,赤坎区,22.415455296546437,107.35732203836824
中国,广东省,湛江市,霞山区,22.415455296546437,107.35732203836824
中国,广东省,湛江市,坡头区,22.415455296546437,107.35732203836824
中国,广东省,湛江市,麻章区,22.415455296546437,107.35732203836824
中国,广东省,湛江市,遂溪县,22.415455296546437,107.35732203836824
中国,广东省,湛江市,徐闻县,22.415455296546437,107.35732203836824
中国,广东省,湛江市,廉江市,22.415455296546437,107.35732203836824
中国,广东省,湛江市,雷州市,22.415455296546437,107.35732203836824
中国,广东省,湛江市,吴川市,22.415455296546437,107.35732203836824
中国,广东省,茂名市,茂南区,22.415455296546437,107.35732203836824
中国,广东省,茂名市,茂港区,22.415455296546437,107.35732203836824
中国,广东省,茂名市,电白县,22.415455296546437,107.35732203836824
中国,广东省,茂名市,高州市,22.415455296546437,107.35732203836824
中国,广东省,茂名市,化州市,22.415455296546437,107.35732203836824
中国,广东省,茂名市,信宜市,22.415455296546437,107.35732203836824
中国,广东省,肇庆市,端州区,22.415455296546437,107.35732203836824
中国,广东省,肇庆市,鼎湖区,22.415455296546437,107.35732203836824
中国,广东省,肇庆市,广宁县,22.415455296546437,107.35732203836824
中国,广东省,肇庆市,怀集县,22.415455296546437,107.35732203836824
中国,广东省,肇庆市,封开县,22.415455296546437,107.35732203836824
中国,广东省,肇庆市,德庆县,22.415455296546437,107.35732203836824
中国,广东省,肇庆市,高要市,22.415455296546437,107.35732203836824
中国,广东省,肇庆市,四会市,22.415455296546437,107.35732203836824
中国,广东省,惠州市,惠城区,22.415455296546437,107.35732203836824
中国,广东省,惠州市,惠阳区,22.415455296546437,107.35732203836824
中国,广东省,惠州市,博罗县,22.415455296546437,107.35732203836824
中国,广东省,惠州市,惠东县,22.415455296546437,107.35732203836824
中国,广东省,惠州市,龙门县,22.415455296546437,107.35732203836824
中国,广东省,梅州市,梅江区,22.415455296546437,107.35732203836824
中国,广东省,梅州市,梅县,22.415455296546437,107.35732203836824
中国,广东省,梅州市,大埔县,22.415455296546437,107.35732203836824
中国,广东省,梅州市,丰顺县,22.415455296546437,107.35732203836824
中国,广东省,梅州市,五华县,22.415455296546437,107.35732203836824
中国,广东省,梅州市,平远县,22.415455296546437,107.35732203836824
中国,广东省,梅州市,蕉岭县,22.415455296546437,107.35732203836824
中国,广东省,梅州市,兴宁市,22.415455296546437,107.35732203836824
中国,广东省,汕尾市,海丰县,22.415455296546437,107.35732203836824
中国,广东省,汕尾市,陆河县,22.415455296546437,107.35732203836824
中国,广东省,汕尾市,陆丰市,22.415455296546437,107.35732203836824
中国,广东省,河源市,源城区,22.415455296546437,107.35732203836824
中国,广东省,河源市,紫金县,22.415455296546437,107.35732203836824
中国,广东省,河源市,龙川县,22.415455296546437,107.35732203836824
中国,广东省,河源市,连平县,22.415455296546437,107.35732203836824
中国,广东省,河源市,和平县,22.415455296546437,107.35732203836824
中国,广东省,河源市,东源县,22.415455296546437,107.35732203836824
中国,广东省,阳江市,江城区,22.415455296546437,107.35732203836824
中国,广东省,阳江市,阳西县,22.415455296546437,107.35732203836824
中国,广东省,阳江市,阳东县,22.415455296546437,107.35732203836824
中国,广东省,阳江市,阳春市,22.415455296546437,107.35732203836824
中国,广东省,清远市,清城区,22.415455296546437,107.35732203836824
中国,广东省,清远市,佛冈县,22.415455296546437,107.35732203836824
中国,广东省,清远市,阳山县,22.415455296546437,107.35732203836824
中国,广东省,清远市,连山壮族瑶族自治县,22.415455296546437,107.35732203836824
中国,广东省,清远市,连南瑶族自治县,22.415455296546437,107.35732203836824
中国,广东省,清远市,清新区,22.415455296546437,107.35732203836824
中国,广东省,清远市,英德市,22.415455296546437,107.35732203836824
中国,广东省,清远市,连州市,22.415455296546437,107.35732203836824
中国,广东省,潮州市,湘桥区,22.415455296546437,107.35732203836824
中国,广东省,潮州市,潮安县,22.415455296546437,107.35732203836824
中国,广东省,潮州市,饶平县,22.415455296546437,107.35732203836824
中国,广东省,揭阳市,榕城区,22.415455296546437,107.35732203836824
中国,广东省,揭阳市,揭东区,22.415455296546437,107.35732203836824
中国,广东省,揭阳市,揭西县,22.415455296546437,107.35732203836824
中国,广东省,揭阳市,惠来县,22.415455296546437,107.35732203836824
中国,广东省,揭阳市,普宁市,22.415455296546437,107.35732203836824
中国,广东省,云浮市,云城区,22.415455296546437,107.35732203836824
中国,广东省,云浮市,新兴县,22.415455296546437,107.35732203836824
